CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,Country
C7921,Kiran,F,200.0,Delhi,,,4600.13,3.0,Australia
C7922,Kiran,M,-5.0,Bangalore,2024-08-27,,-999.0,-1.0,nan
,nan,Female,37.0,Hyderabad,,,-999.0,1.0,Canada
7924,Priya,nan,-5.0,Delhi,,2023-08-21,-999.0,10.0,UK
7925,nan,male,43.0,Hyderabad,2023-02-02,,-999.0,1.0,India
,Pooja,male,59.0,Pune,,,-999.0,3.0,Canada
,Kiran,male,-5.0,nan,,,2893.25,3.0,nan
7928,Rahul,M,51.0,Mumbai,,,-999.0,3.0,nan
C7929,Amit,F,38.0,Ahmedabad,2022-11-29,2021-09-28,-999.0,-1.0,UK
C7930,Ankit,male,43.0,Mumbai,2020-12-20,,-999.0,3.0,Canada
7931,Pooja,male,-5.0,Hyderabad,2022-06-09,2021-06-19,-999.0,10.0,USA
7932,Ankit,male,43.0,Mumbai,2024-05-20,,-999.0,4.0,nan
C7933,Ravi,male,200.0,nan,,2025-03-19,-999.0,3.0,USA
C7934,Ankit,M,43.0,Delhi,2020-11-08,,-999.0,-1.0,nan
7935,Priya,M,43.0,Mumbai,,2024-09-17,-999.0,10.0,UK
,nan,F,200.0,Hyderabad,2025-10-23,2020-12-01,3913.96,1.0,Australia
7937,Pooja,Male,47.0,nan,2024-03-17,,-999.0,3.0,UK
C7938,nan,female,-5.0,nan,,,4834.39,2.0,Canada
7939,Ankit,female,200.0,Kolkata,2023-10-21,,648.7,10.0,Australia
,Ankit,Male,43.0,Ahmedabad,2021-11-29,2025-10-09,-999.0,3.0,India
,Amit,F,-5.0,Chennai,2024-06-04,,-999.0,4.0,nan
C7942,Kiran,nan,43.0,Mumbai,,2020-12-23,-999.0,-1.0,nan
C7943,Neha,F,37.0,nan,,,-999.0,3.0,nan
7944,Amit,Female,43.0,Kolkata,,2024-12-02,-999.0,10.0,USA
7945,Pooja,M,62.0,Pune,2024-06-05,,-999.0,10.0,India
7946,Sneha,F,-5.0,Mumbai,2021-01-10,,-999.0,10.0,Canada
7947,Sneha,M,23.0,Ahmedabad,,,-999.0,10.0,USA
,Ravi,M,-5.0,Chennai,2023-07-25,,-999.0,-1.0,Australia
,nan,Male,43.0,Hyderabad,,,-999.0,3.0,nan
,Ankit,Male,43.0,Kolkata,2025-01-31,,4439.14,3.0,UK
7951,Kiran,nan,-5.0,Chennai,2024-08-13,,1609.58,-1.0,UK
7952,Rahul,F,200.0,Delhi,,2020-11-18,-999.0,-1.0,India
7953,Pooja,nan,200.0,Pune,,,-999.0,-1.0,UK
7954,Kiran,F,43.0,nan,2025-10-08,,-999.0,3.0,USA
7955,Kiran,M,49.0,Bangalore,,,-999.0,-1.0,Australia
C7956,Ankit,male,200.0,Pune,2022-06-17,2023-04-29,-999.0,2.0,nan
7957,nan,male,29.0,nan,2021-02-19,,873.81,10.0,India
7958,Ravi,female,43.0,Delhi,2025-10-01,,-999.0,3.0,India
7959,Ravi,F,-5.0,Ahmedabad,2022-11-04,2025-09-27,-999.0,-1.0,USA
7960,Rahul,Male,-5.0,Kolkata,,,-999.0,3.0,UK
7961,Ankit,nan,-5.0,Ahmedabad,,2021-07-02,-999.0,3.0,Australia
C7962,Ankit,male,43.0,Chennai,2023-07-22,,-999.0,-1.0,Australia
7963,nan,Female,58.0,Ahmedabad,,2023-04-07,-999.0,3.0,Canada
7964,Neha,F,58.0,Mumbai,2021-02-27,,-999.0,3.0,USA
,Ankit,nan,67.0,Delhi,,,-999.0,3.0,Canada
7966,Sneha,Female,31.0,Delhi,,,4939.34,3.0,Canada
7967,nan,male,-5.0,Chennai,,2025-09-29,1249.15,3.0,USA
7968,Simran,male,43.0,Bangalore,,2025-07-27,-999.0,3.0,Canada
7969,Simran,nan,-5.0,Ahmedabad,2025-07-15,,-999.0,5.0,Canada
C7970,Sneha,F,43.0,Ahmedabad,,,-999.0,1.0,India
7971,Priya,F,43.0,Kolkata,2025-09-20,,-999.0,-1.0,USA
7972,Sneha,M,-5.0,Bangalore,,2021-02-17,-999.0,3.0,nan
,Ravi,male,43.0,Chennai,2021-06-15,2024-12-29,2423.82,10.0,UK
7974,Priya,nan,43.0,Bangalore,2022-10-28,,-999.0,-1.0,Canada
,Sneha,Male,200.0,Hyderabad,,,-999.0,3.0,UK
C7976,nan,male,200.0,Bangalore,,,-999.0,10.0,India
7977,Pooja,male,-5.0,Chennai,,,-999.0,-1.0,USA
,Sneha,Female,200.0,Chennai,2022-05-26,,-999.0,3.0,Canada
7979,nan,Male,-5.0,Kolkata,2023-01-13,,-999.0,-1.0,UK
7980,Neha,female,43.0,Bangalore,,,1641.41,10.0,UK
C7981,Simran,M,200.0,Pune,2025-12-16,2022-07-22,-999.0,2.0,nan
C7982,Ankit,nan,200.0,nan,,,-999.0,10.0,UK
7983,Ravi,female,-5.0,Pune,,,4833.35,3.0,Canada
7984,Ravi,female,200.0,Bangalore,2024-05-09,,-999.0,-1.0,nan
7985,Neha,F,-5.0,Bangalore,,2024-12-02,-999.0,4.0,India
7986,Kiran,Female,18.0,Kolkata,2021-06-03,,-999.0,10.0,Canada
C7987,Kiran,male,43.0,Delhi,2024-11-16,,-999.0,10.0,Australia
7988,nan,M,200.0,Chennai,2021-10-23,,-999.0,10.0,USA
C7989,nan,F,-5.0,Chennai,,,-999.0,3.0,UK
C7990,nan,Female,43.0,Hyderabad,,2025-05-14,-999.0,10.0,Australia
C7991,Priya,Female,200.0,Pune,2022-07-12,2023-09-17,-999.0,10.0,USA
7992,Neha,Male,43.0,Pune,2020-09-16,2023-12-06,-999.0,-1.0,USA
7993,Neha,nan,-5.0,Ahmedabad,2022-09-13,,-999.0,-1.0,USA
7994,Ankit,Male,29.0,nan,2020-12-20,2021-01-18,4169.48,3.0,UK
7995,Kiran,nan,-5.0,Bangalore,2021-02-26,2022-10-17,1270.38,1.0,Canada
,Kiran,male,43.0,Mumbai,,2024-03-27,2615.54,10.0,India
7997,Sneha,M,200.0,Hyderabad,2024-01-16,,-999.0,10.0,Australia
7998,nan,M,-5.0,nan,2021-07-11,2023-08-03,-999.0,-1.0,USA
,Sneha,M,64.0,Delhi,,,-999.0,4.0,India
8000,Sneha,nan,43.0,nan,,,-999.0,2.0,India
8001,Simran,M,200.0,Delhi,2023-08-06,,-999.0,10.0,Australia
C8002,Pooja,F,-5.0,Mumbai,2024-12-25,,-999.0,10.0,India
8003,nan,M,-5.0,Bangalore,2021-05-01,,-999.0,3.0,UK
C8004,nan,male,200.0,Chennai,2025-09-27,,-999.0,4.0,Canada
8005,Ravi,female,43.0,Hyderabad,,,-999.0,-1.0,USA
8006,Rahul,male,29.0,Delhi,2020-10-21,2022-05-16,-999.0,1.0,USA
8007,Pooja,nan,-5.0,Delhi,,,-999.0,10.0,UK
8008,Priya,F,30.0,nan,2020-10-14,,-999.0,10.0,Canada
8009,Pooja,F,33.0,Bangalore,,2023-07-10,-999.0,-1.0,USA
,Amit,male,34.0,Ahmedabad,,,-999.0,-1.0,nan
8011,Ravi,M,43.0,Hyderabad,2025-11-03,2022-03-11,4093.03,10.0,USA
,nan,Female,-5.0,Delhi,2025-03-12,2020-08-08,2290.0,3.0,Canada
,nan,M,43.0,Bangalore,,2023-05-01,2755.25,-1.0,India
8014,Simran,F,53.0,Delhi,,,-999.0,-1.0,India
C8015,Ankit,Male,-5.0,Bangalore,,2022-07-01,-999.0,10.0,USA
,Pooja,female,28.0,Hyderabad,,,-999.0,10.0,Canada
8017,Sneha,female,200.0,nan,,2023-03-09,-999.0,3.0,UK
8018,nan,Female,19.0,Pune,2021-11-09,,-999.0,3.0,USA
C8019,nan,Female,43.0,Ahmedabad,2025-07-15,,-999.0,10.0,Canada
8020,Pooja,Male,200.0,Hyderabad,,,-999.0,-1.0,India
8021,Sneha,Female,200.0,Pune,,,-999.0,10.0,USA
C8022,Neha,nan,23.0,Pune,2024-10-20,,4086.69,-1.0,UK
,Rahul,nan,64.0,Pune,,,3395.52,3.0,USA
C8024,Ravi,Female,200.0,Bangalore,,2023-11-01,-999.0,3.0,Canada
C8025,Simran,nan,65.0,Hyderabad,,2023-10-03,-999.0,-1.0,USA
,nan,M,43.0,Pune,2022-07-05,,2858.37,5.0,Canada
8027,Pooja,Female,-5.0,Mumbai,,,-999.0,-1.0,UK
8028,Ankit,F,200.0,Bangalore,2022-07-11,2020-10-29,-999.0,10.0,Australia
,Neha,Female,200.0,nan,2023-04-15,,-999.0,-1.0,Canada
8030,Amit,female,200.0,Bangalore,,,-999.0,1.0,USA
8031,nan,Female,43.0,Chennai,2022-03-09,,-999.0,10.0,USA
,Priya,F,43.0,nan,2025-11-03,,-999.0,3.0,Canada
,Priya,female,200.0,Ahmedabad,2020-09-06,,-999.0,10.0,nan
C8034,Ravi,F,200.0,nan,,,-999.0,2.0,USA
8035,nan,M,-5.0,Delhi,2026-01-14,,-999.0,3.0,nan
,Kiran,male,44.0,Ahmedabad,,,4004.41,10.0,Canada
8037,nan,male,-5.0,Chennai,2024-07-19,2020-12-12,-999.0,10.0,India
8038,Rahul,male,-5.0,Chennai,2025-02-25,2025-08-14,1933.98,3.0,USA
8039,Pooja,M,200.0,Chennai,2021-12-19,2025-03-19,-999.0,10.0,India
C8040,Neha,nan,200.0,Ahmedabad,,,-999.0,1.0,USA
,Priya,Male,200.0,Bangalore,2024-05-03,,4075.3,10.0,Canada
C8042,nan,M,200.0,Mumbai,,,-999.0,3.0,India
8043,nan,female,43.0,Kolkata,2023-10-28,2021-04-01,-999.0,-1.0,Australia
8044,Amit,Female,43.0,Ahmedabad,,,3336.74,10.0,nan
8045,Ravi,male,22.0,Chennai,2022-11-02,2021-03-19,-999.0,-1.0,India
C8046,Ravi,male,43.0,Delhi,,,4563.13,2.0,nan
C8047,Neha,Female,43.0,Bangalore,,,-999.0,10.0,nan
8048,Rahul,F,28.0,Bangalore,2022-05-06,2024-09-06,-999.0,1.0,Australia
,nan,male,44.0,Bangalore,,2021-05-28,-999.0,10.0,Canada
,nan,M,68.0,nan,,,-999.0,-1.0,UK
8051,Pooja,Male,-5.0,Ahmedabad,,2023-08-28,829.38,3.0,Australia
C8052,Rahul,Female,43.0,Hyderabad,2025-12-06,2021-07-03,699.81,-1.0,India
C8053,nan,F,48.0,Pune,2022-05-28,2021-02-24,-999.0,3.0,UK
8054,Priya,F,36.0,Bangalore,2023-05-09,2025-09-17,2077.84,2.0,Australia
,Rahul,female,57.0,Ahmedabad,2023-03-04,2025-05-05,-999.0,1.0,UK
8056,Rahul,nan,200.0,Kolkata,2023-12-15,,-999.0,10.0,nan
C8057,nan,male,200.0,Kolkata,2022-07-12,,-999.0,5.0,Australia
8058,Rahul,M,200.0,Kolkata,2024-08-04,,3500.3,-1.0,UK
8059,Rahul,male,43.0,Pune,,,103.82,1.0,nan
C8060,Ravi,male,-5.0,nan,2024-03-02,,-999.0,3.0,nan
,Priya,Male,43.0,Chennai,2022-11-25,2024-06-20,-999.0,10.0,Australia
8062,Priya,nan,32.0,Pune,2021-02-11,2020-12-22,-999.0,3.0,India
C8063,Simran,nan,-5.0,Ahmedabad,,,-999.0,-1.0,Australia
C8064,Ravi,Female,25.0,Chennai,2023-10-19,2023-12-16,4404.27,10.0,nan
,nan,male,43.0,Hyderabad,,2025-01-06,-999.0,-1.0,Canada
8066,Ravi,Female,43.0,Pune,2020-08-30,2020-11-10,-999.0,10.0,nan
8067,Kiran,F,43.0,Mumbai,2021-08-23,2020-10-11,-999.0,3.0,India
C8068,Simran,F,33.0,Kolkata,2024-07-10,2025-11-13,-999.0,10.0,Canada
8069,nan,F,200.0,Kolkata,,,1907.79,10.0,Canada
8070,Priya,M,-5.0,Kolkata,,,-999.0,1.0,UK
8071,nan,Male,41.0,Pune,,,-999.0,3.0,nan
C8072,Kiran,nan,43.0,Bangalore,,,-999.0,-1.0,Australia
8073,Pooja,male,-5.0,Kolkata,2021-03-07,2022-03-10,1297.88,10.0,Canada
8074,Rahul,male,43.0,Bangalore,2020-08-07,2023-05-14,3372.72,2.0,nan
8075,Simran,male,200.0,Mumbai,,2023-11-16,-999.0,10.0,nan
8076,Ravi,F,43.0,Bangalore,,2022-12-23,-999.0,-1.0,UK
C8077,Ankit,F,200.0,Kolkata,2023-11-18,,4562.8,-1.0,Canada
8078,Priya,Male,200.0,Hyderabad,,,-999.0,10.0,Australia
,Priya,male,43.0,Kolkata,,2024-10-25,320.66,2.0,nan
8080,Amit,nan,43.0,nan,2020-08-30,,-999.0,-1.0,nan
8081,Neha,nan,63.0,nan,2021-12-21,2025-02-08,1318.68,3.0,UK
8082,Neha,M,45.0,Chennai,,,-999.0,3.0,nan
8083,Priya,male,200.0,Kolkata,2024-07-31,2023-01-31,505.72,-1.0,Australia
C8084,Sneha,nan,43.0,Bangalore,,,634.44,2.0,nan
C8085,Kiran,Female,200.0,Chennai,2024-06-22,,712.52,3.0,UK
C8086,Pooja,M,200.0,Delhi,,2023-07-18,-999.0,2.0,nan
C8087,nan,M,43.0,Mumbai,2021-01-16,,-999.0,2.0,USA
8088,Simran,Male,38.0,Hyderabad,,,1160.3,2.0,nan
8089,Amit,nan,-5.0,Delhi,,2020-11-23,-999.0,10.0,Canada
8090,Rahul,female,200.0,Bangalore,,,2424.16,3.0,nan
,Ravi,female,-5.0,Kolkata,,2021-05-12,298.39,-1.0,India
C8092,Simran,female,-5.0,Pune,2023-04-07,,-999.0,4.0,USA
C8093,nan,female,43.0,Hyderabad,,,-999.0,-1.0,Canada
C8094,Sneha,Male,43.0,Chennai,2022-02-12,,-999.0,10.0,India
8095,Ravi,M,200.0,Ahmedabad,2025-06-06,,-999.0,5.0,USA
C8096,Ankit,Female,200.0,Kolkata,2023-05-16,,-999.0,10.0,UK
,Kiran,Male,43.0,Pune,2024-01-11,2021-12-14,-999.0,3.0,Australia
C8098,Neha,female,43.0,Chennai,,,-999.0,-1.0,nan
C8099,Rahul,male,43.0,Delhi,2024-10-24,,-999.0,-1.0,India
C8100,nan,Male,61.0,Chennai,2022-08-22,,-999.0,3.0,Canada
8101,Kiran,M,200.0,Ahmedabad,,,-999.0,3.0,Australia
C8102,Priya,M,200.0,Hyderabad,,,-999.0,-1.0,India
C8103,Pooja,nan,200.0,Mumbai,2020-08-13,,-999.0,10.0,India
C8104,Sneha,F,-5.0,Delhi,2021-02-19,,-999.0,-1.0,UK
C8105,nan,Male,200.0,Kolkata,2024-07-18,,-999.0,5.0,Canada
8106,Ankit,female,43.0,Chennai,,,-999.0,-1.0,India
,Kiran,male,22.0,Hyderabad,,2022-04-13,3873.35,3.0,Australia
,Ankit,nan,43.0,nan,2026-01-05,,-999.0,3.0,Canada
8109,Pooja,F,45.0,Chennai,2020-10-24,2023-11-20,-999.0,10.0,UK
C8110,Ankit,Male,43.0,Bangalore,2022-12-08,2022-08-29,498.19,5.0,USA
8111,Rahul,M,43.0,Delhi,,,-999.0,3.0,Australia
8112,Pooja,nan,64.0,nan,2020-11-06,,4260.02,3.0,India
,Pooja,F,-5.0,nan,,,-999.0,3.0,USA
,Sneha,F,43.0,Kolkata,,,-999.0,10.0,Canada
C8115,Pooja,Female,200.0,Ahmedabad,,,-999.0,-1.0,India
8116,Ankit,nan,43.0,Kolkata,2022-04-22,,-999.0,10.0,Canada
C8117,Simran,M,43.0,Chennai,,,-999.0,-1.0,Australia
8118,Sneha,Male,43.0,Bangalore,,,-999.0,3.0,nan
8119,Amit,M,48.0,Chennai,2022-09-05,2021-10-20,-999.0,10.0,Australia
8120,Priya,nan,43.0,Ahmedabad,,,-999.0,10.0,Australia
,Kiran,nan,33.0,Kolkata,2022-11-28,,3280.74,10.0,nan
C8122,Kiran,F,200.0,nan,2025-05-17,2021-12-31,-999.0,3.0,Australia
8123,Sneha,female,68.0,Ahmedabad,2025-04-16,,-999.0,3.0,Australia
8124,Sneha,M,53.0,Hyderabad,,2023-11-22,2829.72,2.0,UK
C8125,Priya,Male,43.0,Mumbai,,,4446.68,10.0,India
8126,Pooja,Male,43.0,Bangalore,,,-999.0,3.0,Canada
C8127,Simran,female,37.0,Mumbai,,,-999.0,-1.0,Australia
8128,Rahul,M,46.0,Hyderabad,2023-06-18,2022-03-25,-999.0,10.0,India
8129,nan,nan,-5.0,Mumbai,,,-999.0,3.0,Australia
C8130,Rahul,male,-5.0,Hyderabad,2021-10-27,2025-06-08,-999.0,-1.0,nan
C8131,Simran,Female,200.0,Kolkata,2022-06-27,,4120.08,2.0,UK
8132,nan,nan,200.0,Hyderabad,,2025-03-17,-999.0,3.0,India
8133,Pooja,Female,43.0,nan,2021-12-25,,3982.84,5.0,UK
C8134,Priya,M,-5.0,Ahmedabad,,,1211.54,10.0,nan
C8135,Pooja,Male,-5.0,Mumbai,2025-06-24,,4443.96,-1.0,India
8136,Simran,Male,-5.0,Chennai,,,4101.06,-1.0,Canada
8137,nan,female,41.0,Ahmedabad,,2022-01-06,-999.0,3.0,nan
8138,Ravi,male,200.0,Hyderabad,2024-08-05,,-999.0,10.0,UK
8139,Kiran,F,200.0,Mumbai,,,-999.0,3.0,USA
,Ankit,male,43.0,Ahmedabad,2022-11-03,,-999.0,-1.0,India
8141,Amit,Female,43.0,Mumbai,2021-09-17,2024-11-15,-999.0,-1.0,India
,Priya,nan,18.0,Kolkata,2025-04-01,2025-05-27,-999.0,5.0,Canada
8143,Simran,nan,200.0,Mumbai,2022-05-17,2023-04-01,-999.0,3.0,India
,Ravi,Female,27.0,Hyderabad,2024-05-16,,-999.0,10.0,India
8145,Ankit,male,25.0,nan,2022-03-28,,495.07,3.0,Canada
C8146,nan,female,43.0,Hyderabad,,,4903.44,-1.0,Australia
,Ankit,male,-5.0,Chennai,2023-06-13,2023-04-13,3596.01,4.0,Australia
8148,Pooja,male,200.0,Ahmedabad,,,-999.0,-1.0,Australia
,nan,female,36.0,Bangalore,2021-05-29,,1106.78,10.0,India
C8150,Amit,female,43.0,Pune,,2022-01-15,-999.0,-1.0,India
C8151,Simran,M,-5.0,Pune,,,-999.0,-1.0,Canada
C8152,Amit,Female,22.0,Mumbai,2021-06-13,,-999.0,10.0,nan
8153,Amit,nan,24.0,Pune,,2024-07-26,-999.0,-1.0,UK
,Ankit,M,-5.0,Mumbai,,,-999.0,3.0,USA
C8155,Neha,F,200.0,Bangalore,,,-999.0,3.0,nan
8156,nan,female,67.0,Delhi,,2020-10-28,-999.0,-1.0,Australia
8157,Sneha,F,-5.0,Kolkata,2020-10-19,,-999.0,3.0,Australia
8158,Sneha,M,60.0,Bangalore,2023-12-07,,2269.65,3.0,UK
8159,Pooja,Female,-5.0,Chennai,2024-03-09,2022-05-10,1172.92,3.0,UK
C8160,Simran,Female,200.0,Hyderabad,,,-999.0,1.0,nan
8161,nan,Male,40.0,Bangalore,2022-03-10,,-999.0,3.0,USA
8162,Kiran,F,20.0,Pune,2023-07-17,2021-02-06,3335.45,-1.0,India
8163,Simran,F,-5.0,Chennai,,2021-11-19,-999.0,-1.0,UK
8164,Rahul,F,200.0,Mumbai,2023-11-26,2024-12-28,-999.0,-1.0,Australia
8165,Pooja,Female,46.0,Bangalore,,,-999.0,10.0,USA
C8166,Neha,Female,200.0,Mumbai,2024-12-14,,1021.06,10.0,India
,nan,nan,-5.0,Pune,,2026-01-02,-999.0,3.0,USA
C8168,nan,F,43.0,Chennai,2025-06-25,,-999.0,3.0,UK
8169,Ravi,nan,-5.0,Bangalore,,,-999.0,-1.0,UK
8170,Ravi,Female,56.0,Mumbai,,,4706.64,1.0,UK
,nan,female,68.0,Kolkata,2023-12-19,2025-04-19,273.14,3.0,Canada
,Kiran,nan,26.0,Chennai,2025-08-26,,-999.0,3.0,Australia
8173,Simran,nan,200.0,Hyderabad,,2025-10-25,-999.0,3.0,USA
C8174,Ravi,Female,-5.0,Mumbai,,2025-01-28,4824.26,1.0,India
C8175,nan,F,57.0,Delhi,2021-01-14,,-999.0,-1.0,USA
8176,Ravi,M,27.0,nan,,2022-07-10,2965.67,3.0,Canada
C8177,Ankit,nan,44.0,Bangalore,,,-999.0,3.0,Australia
8178,Pooja,male,-5.0,Ahmedabad,2025-11-10,,-999.0,3.0,UK
8179,Ravi,nan,200.0,Chennai,2021-08-19,,-999.0,5.0,nan
,Amit,female,-5.0,Kolkata,2021-09-04,2022-04-21,2652.05,2.0,nan
8181,Sneha,F,200.0,Pune,,,3679.65,2.0,Australia
8182,Neha,male,64.0,nan,2021-05-22,2023-07-07,-999.0,-1.0,UK
8183,Rahul,Male,200.0,Pune,2022-03-14,,-999.0,5.0,Canada
,Ravi,female,25.0,Delhi,,,-999.0,10.0,USA
C8185,Priya,nan,-5.0,Hyderabad,2025-02-08,,-999.0,4.0,nan
8186,Simran,female,61.0,Ahmedabad,2022-08-16,,-999.0,4.0,Canada
8187,Neha,nan,43.0,Delhi,2021-01-08,,-999.0,-1.0,India
C8188,nan,Female,200.0,Delhi,,,-999.0,-1.0,India
C8189,Ankit,female,43.0,Bangalore,2023-10-23,,-999.0,5.0,nan
C8190,nan,male,43.0,Ahmedabad,2025-01-03,2022-01-20,-999.0,10.0,India
,Amit,Female,43.0,Bangalore,2023-06-15,,-999.0,-1.0,India
8192,Amit,male,200.0,Chennai,,2021-08-19,-999.0,3.0,India
8193,Kiran,female,43.0,Chennai,2020-09-10,2021-04-24,-999.0,10.0,Australia
8194,Sneha,nan,-5.0,Ahmedabad,,,-999.0,5.0,Canada
8195,Ravi,Female,22.0,Kolkata,,2021-07-29,-999.0,10.0,UK
C8196,Amit,male,61.0,Mumbai,2023-10-26,,-999.0,4.0,USA
C8197,Pooja,nan,64.0,nan,,,-999.0,10.0,UK
C8198,Priya,nan,43.0,Chennai,,2022-03-09,4591.04,-1.0,Canada
8199,Ravi,F,-5.0,nan,2022-06-15,,-999.0,5.0,USA
C8200,Simran,male,-5.0,Bangalore,,2024-09-01,3557.91,-1.0,Australia
C8201,Simran,Male,43.0,nan,2025-11-08,2020-08-20,-999.0,-1.0,Australia
C8202,Ankit,Female,43.0,Hyderabad,2025-12-08,,-999.0,10.0,Australia
,nan,Male,-5.0,nan,2023-04-12,,4283.28,10.0,UK
C8204,nan,male,200.0,Mumbai,,2022-05-26,-999.0,5.0,nan
,Ankit,F,43.0,Ahmedabad,2021-04-13,2022-02-09,-999.0,10.0,UK
C8206,Rahul,F,200.0,Chennai,,2021-11-26,-999.0,3.0,USA
8207,Amit,F,-5.0,Mumbai,2024-01-09,2022-05-26,-999.0,3.0,UK
C8208,Sneha,female,43.0,Ahmedabad,,,-999.0,3.0,USA
,nan,female,43.0,Mumbai,2022-07-12,,-999.0,1.0,nan
C8210,Rahul,nan,43.0,Hyderabad,,,-999.0,-1.0,Canada
,Amit,nan,53.0,Mumbai,2025-05-26,,-999.0,5.0,Canada
C8212,Amit,nan,200.0,Mumbai,,,2777.94,3.0,Australia
C8213,Kiran,Male,200.0,Delhi,2023-07-23,2021-11-20,-999.0,1.0,Canada
8214,nan,female,-5.0,Hyderabad,2024-06-20,2022-09-01,3722.59,3.0,Canada
8215,Rahul,nan,-5.0,Ahmedabad,2023-02-09,,-999.0,10.0,UK
8216,Pooja,F,43.0,nan,,,1347.23,10.0,Canada
C8217,Simran,nan,48.0,Hyderabad,,2022-09-22,-999.0,-1.0,Australia
C8218,Ravi,male,43.0,nan,,,-999.0,-1.0,UK
8219,Ravi,male,200.0,Chennai,,2022-10-12,221.43,10.0,India
8220,nan,female,-5.0,Bangalore,,,1832.99,10.0,USA
8221,Sneha,Male,43.0,nan,,,-999.0,3.0,Canada
8222,Rahul,nan,-5.0,Chennai,2023-09-10,2022-04-21,-999.0,10.0,Australia
,Kiran,male,43.0,Hyderabad,2023-06-12,2024-09-16,-999.0,3.0,India
C8224,nan,Female,43.0,Ahmedabad,,,-999.0,2.0,nan
8225,nan,female,200.0,Ahmedabad,,2021-05-08,-999.0,-1.0,UK
8226,Kiran,Female,-5.0,Bangalore,,,-999.0,10.0,nan
C8227,Sneha,F,-5.0,Bangalore,,,-999.0,-1.0,Australia
,Neha,male,-5.0,Ahmedabad,,2023-01-06,-999.0,2.0,UK
8229,Amit,F,200.0,Chennai,2026-01-02,2021-02-02,4532.88,2.0,Canada
C8230,Sneha,M,-5.0,Hyderabad,,,-999.0,3.0,nan
8231,Amit,Female,44.0,nan,2022-08-09,2024-07-18,-999.0,3.0,nan
,Sneha,male,43.0,Mumbai,2025-01-07,,-999.0,3.0,India
C8233,Pooja,M,200.0,Bangalore,,,-999.0,-1.0,nan
8234,nan,nan,58.0,Pune,2025-02-08,2023-07-30,2460.06,3.0,UK
,Kiran,M,-5.0,Kolkata,,,-999.0,1.0,USA
C8236,Rahul,female,35.0,Mumbai,2022-04-01,,-999.0,3.0,India
8237,Neha,female,-5.0,Bangalore,2024-05-22,,394.94,1.0,nan
8238,Rahul,Male,37.0,Delhi,,,100.82,10.0,UK
C8239,Rahul,male,200.0,Ahmedabad,2021-08-28,,-999.0,-1.0,Australia
8240,Kiran,F,43.0,Delhi,2024-10-19,2022-07-25,2533.1,-1.0,Canada
,nan,Male,200.0,Bangalore,2021-11-07,2023-07-26,-999.0,5.0,UK
8242,nan,M,200.0,Delhi,2025-04-09,2022-04-09,3059.15,10.0,Australia
8243,Simran,M,56.0,Kolkata,,,-999.0,3.0,UK
,Amit,F,-5.0,Mumbai,,,-999.0,3.0,USA
8245,Kiran,F,46.0,Bangalore,,,1366.49,3.0,Australia
8246,Sneha,nan,43.0,nan,,2024-06-26,-999.0,-1.0,nan
8247,Pooja,nan,43.0,Bangalore,,,-999.0,10.0,nan
,Amit,nan,200.0,nan,,,4693.79,2.0,nan
,nan,nan,200.0,Bangalore,,,642.43,3.0,Canada
8250,Neha,male,-5.0,Pune,,,2514.73,-1.0,USA
C8251,Ankit,Female,43.0,Kolkata,2021-04-06,,4108.88,1.0,UK
8252,Pooja,Male,-5.0,Pune,2024-05-04,,-999.0,-1.0,USA
8253,Ankit,nan,200.0,Chennai,2020-08-22,2024-05-17,-999.0,10.0,India
8254,Simran,nan,43.0,Mumbai,2023-04-28,,-999.0,5.0,nan
8255,Simran,Male,-5.0,Mumbai,2023-09-12,,511.9,3.0,UK
,Amit,Male,-5.0,nan,2023-02-16,2023-12-12,3170.53,-1.0,USA
C8257,Amit,M,200.0,Mumbai,2025-10-16,,-999.0,10.0,Canada
8258,nan,Female,200.0,Kolkata,2023-12-08,2020-09-06,-999.0,5.0,UK
8259,Rahul,nan,30.0,nan,,,-999.0,10.0,UK
8260,Neha,nan,200.0,Mumbai,,,-999.0,-1.0,nan
8261,Neha,Male,27.0,Ahmedabad,,2024-08-31,-999.0,-1.0,Canada
8262,Ankit,nan,-5.0,Ahmedabad,,,-999.0,-1.0,Australia
8263,Neha,nan,40.0,Delhi,2024-02-25,2023-03-14,-999.0,-1.0,Australia
8264,Simran,F,200.0,Kolkata,,2024-03-20,-999.0,3.0,UK
,Ankit,M,43.0,Delhi,,,-999.0,3.0,India
,Rahul,nan,62.0,Chennai,,,-999.0,10.0,nan
,Neha,male,43.0,Chennai,,2024-08-27,-999.0,3.0,Australia
C8268,Ravi,male,-5.0,Bangalore,,,-999.0,3.0,USA
8269,Kiran,M,200.0,Pune,,,1191.32,3.0,India
8270,Amit,F,43.0,Chennai,2021-06-17,,4392.51,-1.0,UK
C8271,Kiran,nan,64.0,Pune,,,-999.0,3.0,India
,Simran,female,67.0,Chennai,,2020-08-21,139.1,-1.0,UK
C8273,Sneha,Male,200.0,Mumbai,2022-05-25,2023-04-19,-999.0,5.0,UK
8274,Pooja,F,51.0,Hyderabad,,2025-05-01,-999.0,-1.0,India
8275,Ravi,Male,-5.0,Chennai,2024-05-30,,4474.86,10.0,Australia
